fatality,Allegheny,"1. A 1-month-old female child died on June 18, 2015, as a result of physical abuse.Allegheny County Office of Children, Youth and Families (ACOCYF) indicated thecase on August 5 naming the child’s father as the perpetrator. The father wasbathing the child in the bathroom sink on June 15 while the mother and the oldersibling were downstairs. The child cried throughout the five minute bath andaccording to the father when he began to dry the child off she began to wheeze andwent limp. He placed the child on the bed. When the child’s mother went upstairsshe saw the child gasping for air. The mother had the father call 911 for assistance.The father began CPR, which he continued until the ambulance arrived. The childwas transported via ambulance to a local hospital. The physicians determined thatthe child should be transferred to the local pediatric hospital for further treatment.She sustained a fractured left occipital bone and a subdural hematoma. The child was placed on a ventilator and died on June 18. The child’s older sibling remains inthe care of the mother due to the physician’s report that the child’s injuries wereacute and would have been inflicted immediately before the child becamesymptomatic. No services were provided to the family following the incident. Themother had prior involvement with ACOCYF when it was alleged the child’s oldersibling had ingested the mother’s prescribed medication. It was determined that thechild had not ingested any medication, and the agency closed the case within twomonths. The father has been charged with criminal homicide and endangering thewelfare of a child. He remains incarcerated awaiting criminal trial.Beaver County"
fatality,Beaver,"2. A 2-month-old female child died on March 9, 2015, as a result of physicalneglect. Beaver County Children and Youth Services (BCCYS) indicated the case onAugust 26 naming the child’s mother as the perpetrator. On March 9 the mother,the child and the child’s sibling were all sleeping in the mother’s bed when themother reportedly awoke between 2:00 AM and 3:00 AM to breastfeed the child.The mother articulated that due to the child’s acid reflux she sat up to nurse thechild and when she burped her, the child spit up. The mother then laid the child inher left arm and fell asleep with the child remaining in her arm. At approximately9:00 AM the mother awoke to find the child unresponsive and pale white. Sheimmediately called 911 and was instructed by the 911 dispatcher to perform CPRon the child. When questioned, the mother alleged that there were pillows andblankets on the bed, but could not confirm if any of these items were around thechild’s face. An autopsy was conducted the day of the child’s death and the resultswere inconclusive until the toxicology results were received. The child’s deathappeared to be accidental as no signs of trauma were evident.On July 29 the toxicology report indicated the child died from Methadone poisoning,and the child’s death was ruled a homicide. A Child Protective Services investigationbegan on this date. Methadone was prescribed to the mother; however, she went toa clinic to receive her prescribed dosage and was not prescribed take-home2015 3rd Quarter Fatalities/Near FatalitiesJuly 1 – September 30, 2015 2Methadone. During the investigation, no Methadone was found in the mother’sresidence. The pathologist reported that the child had 83 mg of Methadone in hersystem at the time of her death. A normal dosage is 2 to 3 mg. The mother hadthreatened to kill herself, her family, and the child’s father’s family the weekend ofthe child’s death. There was speculation that she may have placed the Methadonein the child’s bottle.The family was known to the BCCYS prior to this incident due to the mother’s drugand alcohol usage and mental health concerns. The case was opened for services atthe time of the child’s death. The mother has two other children; the child’s olderbrother was placed into the care of his birth father. His father now has full legal andphysical custody of him. The child’s older sister was placed into kinship care withthe maternal grandparents, and remains in their care. The perpetrator remains inher home, and is only allowed supervised visitation with her children. She wasreceiving parenting instruction, but was removed from the program due to non-compliance. She is receiving drug and alcohol treatment. The case is under criminalinvestigation.Crawford County"
fatality,Crawford,"3. A 2-year-old female child died on May 20, 2015, as a result of physical abuse.Crawford County Children and Youth Services (CCCYS) indicated the case on July17 naming the child’s father as a perpetrator by commission and the child’s motheras a perpetrator by omission. The father reported that he was the sole caretaker forthe child when he placed her into the bathtub. He claimed that he left her in thebathtub unsupervised while he went into the kitchen for coffee and to have acigarette. He admitted to smoking marijuana during the day of the incident;however, he never clarified when he smoked the marijuana during that day. Thefather explained that he left the child unsupervised anywhere from 15 minutes upto one hour. When he checked on the child she was unconscious in the bathtub. Heclaimed he picked up the child and attempted to scoop out the water in the child’smouth. Instead of dialing 911, he explained that he attempted to call the child’smother on three separate occasions around 6:00 PM; however, she did not answerdue to being at work. He placed the child on the bed and waited for the child’smother to return to the home.Once the child’s mother returned home from work approximately at 7:50 PM shesaw her child on the bed and screamed. The neighbors heard the mother and ran to the house to assist, began CPR, and called 911. The child was transported viaambulance to Meadville Medical Center, and was dead on arrival. The child hadpetechial bruising around the eyes, scratches inside her mouth and on her neck.The coroner stated that the marks on the child are consistent with her beingsuffocated.The mother claimed that she knew the father had mental health issues. He hadstopped taking his prescribed medication approximately one to two years prior tothe date of incident and had experienced paranoid and delusional thoughts. Shealso commented that the father would lose track of time and would have moments2015 3rd Quarter Fatalities/Near FatalitiesJuly 1 – September 30, 2015 3where he appeared to black out. The mother had provided the father with a list ofmental health treatment service providers for him to obtain treatment prior to thisincident. She admits that she left the children alone with the father even though hewould have moments that he blacked out, and he needed to seek mental healthtreatment.The child’s older sibling was placed into the care of the maternal aunt and uncle.Visitation between the sibling and the parents is supervised by Children and Youthservice providers. Both parents are receiving drug and alcohol treatment andparenting instruction. The mother had tested positive for Methadone, but did nothave a prescription for this medication. All family members are receiving traumatherapy. The family was not known to the county agency prior to this incident. Thecase remains under criminal investigation.Dauphin County"
fatality,Dauphin,"4. A 5–month-old female child died on May 8, 2015, as a result of physical neglect.On July 7 Dauphin County Social Services for Children and Youth (DCSSCY)indicated the case naming the child’s mother and father as the perpetrators.On the day of the incident, the child was taken to PinnacleHealth HarrisburgHospital due to respiratory distress. The mother reported that prior to the childbeing in distress she had fed the child, changed her diaper and put her in her cribon her side. Sometime later, the mother heard a strange noise coming from thechild. When she picked the child up, the child was limp, grayish-colored, and haddifficulty breathing. The mother called 911 and when emergency medical servicesarrived, they found the child emaciated and in a dirty diaper. Upon examination at the hospital, the child weighed 4.4 pounds. She was intubated to help withrespiratory issues but coded and was unable to be resuscitated. Per the autopsyfindings, the cause of death was complications of child maltreatment syndromewhich included malnourishment, starvation, and dehydration. It was also noted thatthe child’s stomach was empty at the time of death and the death was ruled ahomicide.Eight siblings who were also living with the mother and father were placed intofoster care due to deplorable housing conditions and the inability of the parents toensure the safety of the children. The siblings all received medical evaluations andmultiple other assessments. Services being provided to the siblings include earlyintervention, case management, and counseling services. The family had an extensive history with DCSSCY dating back to 2002. A GPS report was received onApril 24, 2014, regarding the 11-year-old sibling not being enrolled in school. Atthat time, the family was not able to be located and the case was closed in July 2014. The most recent involvement with DCSSCY included an April 17, 2015, ChildProtective Services (CPS) report alleging sexual abuse involving the 14-year- oldsibling and an adult household member. DCSSCY was not able to substantiate theallegation. DCSSCY also received a law enforcement referral on March 12 regardingnude pictures of the 14-year-old sibling being sent out on Facebook. The family wasunable to be located due to the child not being in school and the home address was2015 3rd Quarter Fatalities/Near FatalitiesJuly 1 – September 30, 2015 4 listed incorrectly. The family was located on April 21. After the events of April 17the CPS referral was received.The mother and the father were arrested on June 8 on charges of criminal homicideand endangering the welfare of a child. Both are incarcerated and the criminalinvestigation is ongoing.Fulton County"
fatality,Fulton,"5. A 2-year-old female child died on July 12, 2015, due to physical neglect whichresulted in the child drowning. Fulton County Services for Children (FCSC) indicatedthe case on August 13 naming the child’s father as the perpetrator. The child wasfound, unresponsive, in the family’s above-ground pool by an uncle who had beenvisiting the home. On July 11 the father and uncle had been playing on-line videogames and were wearing headphones. Evidently, the child walked out the back doorof the home, crossed the yard, and climbed a ladder into the pool. The father statedthat the child could not have been alone for more than 10 minutes. The family saidthat they always remove the ladder from the pool, but had not done so after swimming at night on July 10. The volunteer fire department and emergencymedical services were the first responders and conducted CPR on the child until themedical crew arrived. The child was flown via medical helicopter to University ofPittsburgh Medical Center Altoona and from there transferred to Children’s Hospitalof Pittsburgh. The child had no pulse and was pronounced dead just after midnight on July 12. Due to her level of mobility, the amount of water in her lungs, and herbody temperature, it was determined that the child was most likely unsupervisedfor at least 30 minutes. Two other children residing in the home remain with theparents, and have been determined to be safe due to their ages and cognitivefunctioning. The agency has opened the family for monitoring services. FCSC willensure that the parents receive appropriate parenting instruction, and that thefamily receives supportive counseling services. The family was not known to thecounty agency prior to this incident. The case is under criminal investigation. Nocharges have been filed at this time.Lehigh County"
fatality,Lehigh,"6. A 6-month-old female child died on May 30, 2015, as a result of physical neglect.Lehigh County Office of Children and Youth Services (LCOCYS) initially named bothparents as perpetrators of abuse. The parents called 911 stating that uponattempting to wake their infant she was non-responsive. The child was transportedto a local medical facility where she was pronounced dead. Allegations werereceived that the mother was intoxicated when she arrived at the medical facility.LCOCYS and local law enforcement conducted multiple interviews with bothparents. It was determined that the child was “co-sleeping” with both parents atthe time of the incident and that the mother had taken a sedative and consumedalcohol prior to going to sleep. The father said he made the decision to sleepopposite the child in order to keep her safe and placed a pillow between his legs sohe wouldn’t kick her. When he woke up at approximately 7:00 AM, the child waspressed against her mother’s arm and wasn’t breathing. The child lived with her2015 3rd Quarter Fatalities/Near FatalitiesJuly 1 – September 30, 2015 5mother, father, and 9-year-old sibling. LCOCYS determined that there was no needfor ongoing protective services at this time. The family was referred to griefcounseling. The family was known to LCOCYS for four separate General Protective Services referrals received from 2009 to 2011. All of the referrals were related tothe mother’s alleged drug use. No services were provided.Luzerne County"
fatality,Luzerne,"7. On January 7, 2013, a 7-month-old female child died as a result of physicalabuse. Luzerne County Children and Youth Services (LCCYS) submitted the statusof pending criminal court on February 22, 2013, and indicated the mother and her paramour as perpetrators of abuse on July 30, 2015. The child was taken toGeisinger Wyoming Valley Medical Center by her mother presenting concerns thatshe was lethargic and unresponsive. Upon examination, the child was found to havea skull fracture and was transferred to Geisinger Danville Medical Center. Furtherevaluation by that facility revealed eight healing rib fractures. Additionally, it wasdetermined that she had a right side displaced occipital skull fracture, diffusecerebral edema, bilateral retinal hemorrhages, and retinoschisis. The injuries weredetermined to be consistent with recurrent trauma and diagnostic of child physical abuse. The child was determined to be brain dead on January 7, 2013.The mother and her paramour provided various explanations for the child’s injuries,which included that she had recently fallen off the couch several times, may havehit her head on a marble table, had fallen out of her bassinet, would try to pullherself up to walk and would fall, and that her sister would jump into the “pack andplay” and may have stepped on her. At the time of the incident the child was livingwith her mother, her mother’s paramour, and her half sibling. Another half siblinglived with the maternal grandmother. The evening of the incident, the maternalgrandmother arranged for that sibling to stay in the care of a neighbor. LCCYS wasgranted an emergency shelter care order for the child and her half sibling living inthe home. The half sibling was placed in foster care. The maternal grandmotherdied on January 5 and the half sibling who had lived with her was placed with hissister in foster care.The family had been involved with the agency at the intake level on several occasions. Four GPS referrals were received from January 2005 to September 2008.The reports involved alleged parent /child conflict, possible mental health issueswith the victim child’s mother as a child, and reports of her not following the rulesat home while becoming violent and destructive. The family received supportiveservices. There were three additional referrals when the victim child’s mother gavebirth to her first child. The referrals were regarding the mother’s age, possible druguse and the maternal grandmother’s concerns with the mother’s behavior. Allreferrals were closed at intake. The older half sibling was receiving traumacounseling. No criminal charges have been filed in this case.2015 3rd Quarter Fatalities/Near FatalitiesJuly 1 – September 30, 2015 6Philadelphia County"
fatality,Philadelphia,"8. A male newborn was pronounced dead on May 29, 2015, by a physician at theHospital of the University of Penn. The mother delivered the baby boy at home onMay 28 and placed the newborn in a duffel bag. On July 6 the PhiladelphiaDepartment of Human Services (DHS) Child Protective Services investigationindicated the mother as a perpetrator of physical abuse. The mother evidentlyinjured herself while giving birth, hitting her head and causing facial lacerations.Not knowing that she had given birth, family members took her to the hospitalwhere she was admitted for treatment of her injuries. The next day family memberswere in the mother’s room and discovered the child in the duffel bag and took thechild to the hospital for medical attention. The mother was subsequentlyinterviewed by the social worker where she did not admit to being pregnant anddenies memory of the incident causing the infant’s death. Preliminary autopsyfindings reveal that the child was determined to be full term at the time of delivery and weighed 6.6 pounds. The report also states that there were “no signs of traumaor congenital malformations”, and that there appeared to be air in the baby’s lungswhich could have occurred while the child was being resuscitated. A finaldetermination has not been made as to whether the child was alive at the time ofbirth. Further toxicology screens and other tests are pending. There are three malesiblings in the home. They were removed from the home on June 2 by an Order ofProtective Custody, and were initially placed with a maternal aunt. She was notable to maintain stable housing so the children were placed in foster care. Themother was known to the agency as a child, but was not known as a parent. She iscurrently receiving agency services. She has no visitation with her children at thistime, as per order of the court. No criminal charges have been filed in this case."
fatality,Philadelphia,"9. A 4-month-old female child died on July 11, 2015, as a result of physical abuse.Philadelphia Department of Human Services (DHS) indicated the case on August 24naming the father as the perpetrator. Emergency services were called to the homeon July 9 for a “code blue.” When they arrived, the child had a pulse but was cool tothe touch. The child was transported to St. Christopher’s Hospital. She had internalbleeding and was certified to be in critical condition. She succumbed to her injuriestwo days later. The cause of death was blunt force trauma. The father stated thathe and a 3-year-old sibling were taking a nap in the same bed as the victim child.The child cried so the father changed her diaper and they all went back to sleep.The father also said the 3 year old may have dropped or stepped on the child whilegetting out of the bed. The victim child was allegedly asleep in a car seat on thebed, per the father’s account. Medical personnel noted blood coming out of thechild’s nose and mouth which is inconsistent with the father’s account of whathappened. The mother was not in the home at the time of the incident. The familyalso has a 3-year- old male child and a 5-year-old female child. DHS was concernedwith the mother’s ability to care for the children since she did not believe that thefather had harmed the victim child. Initially, both children were placed informallywith a family friend to ensure their safety. However, the friend could not continueto care for the children. DHS obtained an Order for Protective Custody and placedthe children in foster care. The family was not known to DHS prior to this incident.2015 3rd Quarter Fatalities/Near FatalitiesJuly 1 – September 30, 2015 7The father was arrested and incarcerated. He was charged with homicide. Thefather remains incarcerated while the criminal investigation continues."
fatality,Philadelphia,"10. On April 12, 2015, a 12-year-old female child died due to physical neglect. Theinitial determination was that the child died of natural causes due to Group AStreptococcal Sepsis (Strep throat), Left Otitis Media and Mastoiditis (inflammationof the inner ear), and Nephrotic Syndrome (a type of kidney disease). The reportcame in as a GPS report to Philadelphia County Department of Human Services (DHS) on April 14. The report stated the child had died, but it was not as a result ofabuse or neglect. The mother gave the child over-the-counter medication on April11 then transported the child to Jeanes Hospital emergency room later in the day.The child was transferred to St. Christopher’s Hospital for Children for furthertreatment, but died soon after arrival. On May 5 DHS received a Child ProtectiveServices (CPS) report alleging the child’s death was the result of a severe earinfection caused by Streptococcal Sepsis and the mother failed to seek medicalattention for a treatable condition.At the time of the report the family did not have an open case with DHS. However,the family was known to DHS for a CPS referral which was indicated on April 15,1997, naming the mother as perpetrator. The mother admitted to causing physicalinjuries to the older siblings of the victim child. Four invalid GPS reports were received between 2006 and 2009. The allegations were concerning neglect andinappropriate discipline. There are two other school aged children in the home, ages 15 and 9. There is a female sibling, age 25, who also lives in the home. A safetyplan was put into place on May 27, 2015, and case management and home safetyservices were provided to the family via Catholic Community Supports, CommunityUmbrella Agency. On June 6 the DHS social worker supervisor and staff from theChild Advocacy Unit agreed that the two children could not safely remain in thehome. The mother is a hoarder which creates significant safety risks in the home.The two school age children were adjudicated dependent on June 18 and placed inkinship care close to their home. The mother has supervised visits two times aweek. On July 3 DHS indicated the case naming the mother as the perpetrator.Services have been provided to the mother to complete a parenting capacityassessment and treatment alternatives. A referral has also been made for her toreceive a mental health evaluation. DHS petitioned the support of family to ensurethat the mother completes both evaluations. No criminal charges will be filed in thiscase.Near FatalitiesAllegheny County"
