fatality,Allegheny,"1-2. Three year old twin brothers died on Jan. 4, 2013 as a result of injuries sustained in a house fire.  Allegheny County Office of Children, Youth and Family Services (CYS) substantiated the report in Feb. 2013 listing the mother as a perpetrator for lack of supervision.  The mother admitted to police that she left the boys home alone while she went to find her 15 year old daughter whom she believed stole marijuana from her.  The fire started in the home after the boys turned on a stove burner.  The stove, crusted in grease, caught fire.  The mother also admitted to leaving the boys home alone two weeks prior while she went to the store to buy rolling papers so she could smoke marijuana.  The mother reported that when she returned home the house was filled with smoke.  She stated that the boys had taken frozen ribs out of the freezer, turned on the stove, and put the ribs on the burner.  The mother was arrested and charged with 2 counts each of involuntary manslaughter, endangering the welfare of children, and recklessly endangering another person.  Mother is scheduled for a jury trial in July 2013.   The family was open with the agency at the time of this incident.  Services were being provided due to allegations of the mother physically abusing the 15 yr old daughter in September 2012.  The family was receiving in-home crisis services.  The agency confirmed that the mother was also participating in a dual diagnosis treatment program.  The twins’ father is currently incarcerated at a state correctional facility.  In addition to the twins, the mother has three older daughters.  The mother’s 15 year old daughter, who was residing with mother at the time of the incident, is currently in shelter placement.  This child’s father passed away in 2006.  The 15 year old and the twins were the only children in mother’s care when the fire occurred.  The mother’s 13 year old daughter resides with her father and stepmother.  The mother’s seven year old daughter has been residing with her father since 2005.  Allegheny County CYS has had involvement with this family dating back to 2005 when the 15 year old and 13 year old were removed from their mother’s care due to neglect and substance abuse issues.  From 2005, CYS was involved with the family off and on regarding concerns for lack of supervision, the 15 year old sexually acting out on her younger sister, truancy concerns, inadequate living conditions, and concerns regarding the mother’s mental health status. "
fatality,Allegheny,"3.  A one year old male child died on March 2, 2013.  The cause and manner of the child’s death are unknown at this time.  The Western Region Office of Children, Youth, and Families substantiated the report for medical neglect in April 2013 and listed the child’s maternal aunt, a maternal female cousin, and the maternal aunt’s paramour as perpetrators.  The victim child and his twin brother had sustained chemical burns.  The victim child also had scratches on various parts of his body.  Inconsistent reports have been provided by the caregivers as to how and when the children sustained the burns.  It has been reported that the children were sleeping in their crib and the victim child soiled himself.  The victim child and his sibling were removed from the crib and the crib and bedding were cleaned with bleach.  The victim child and his sibling were then placed back into the crib.  The children started to cry and were removed from the crib and placed on the living room floor with their eight year old brother and their six year old cousin.  The maternal female cousin’s two children (ages two and 23 months) were also on the floor sleeping.  The boys were propped up on pillows.  The caregivers allegedly noticed the victim child had redness to his stomach.  The maternal aunt left the home to go drinking and left the boys in the care of her paramour and the maternal cousin.  The mother was notified by the maternal aunt that there had been an incident in the home involving bleach but the boys were fine.  The mother then came to the home hours later (around 5:00 am) and saw the victim child unresponsive.  It was reported that all three caregivers were under the influence of marijuana.  The mother was determined to be under the influence of alcohol.  The aunt’s paramour called an ambulance to the home at approximately 6:00 am on March 2 because the victim child was found unresponsive.  The victim child was already deceased when the ambulance arrived and was taken directly to the medical examiner’s office.  The sibling was taken to the hospital, where he was admitted and treated for his injuries.  The investigation determined that the caregivers initially considered notifying emergency personnel but had decided not to.  The county has been involved with the family for various reasons since 2008.  The mother has a history of inpatient mental health hospitalizations, outpatient psychotherapy, and substance abuse evaluations.  The father was incarcerated prior to this incident due to drug-related issues.  Most recently, the county became involved due to the mother making threats of self-harm, and allegations of substance abuse.  The county opened services with the family in April 2012.  The children were placed in the care of their maternal aunt at the beginning of Oct. 2012 due to being left home alone by the mother.  The county then removed the boys from the maternal aunt’s home after determining she had previously been convicted on a child endangerment charge.  Despite the aunt’s criminal record, a judge  ordered the children back into the care of the maternal aunt after a hearing on Oct. 12, 2012.  Due to the aunt’s criminal conviction, she was unable to become a licensed kinship provider.  The county was providing oversight of the boys and their placement in the aunt’s home at the time of the incident.  There have not been any charges filed in this report pending the final autopsy report.   "
fatality,Indiana,"4.  A one year old male child died on Feb. 2, 2013 due to drowning as a result of a lack of supervision.  Indiana County Children and Youth Services substantiated the report in Feb.  2013, naming the mother and father as perpetrators.  The mother left the child in the bathtub with his two siblings (ages one and three) and went downstairs for 5-10 minutes.  The mother stated that she was relying on the three year old sister to let her know if anything was wrong.  The father was upstairs in another room playing video games.  When the mother came back upstairs, the child was underwater.  The mother performed CPR on the child and then called 911.  The child was pronounced dead at the hospital.  The coroner reported that the child died as a result of drowning in the bathtub.  There were no other injuries noted.  Both parents were taken into police custody.  The mother was charged with criminal homicide, aggravated assault, reckless endangerment, and three counts endangering the welfare of a child.  The criminal homicide and aggravated assault charges were initially dismissed, but the District Attorney recently re-filed criminal homicide charges against the mother, and she remains on house arrest.  The mother gave birth to a baby in June. The mother and baby are court-ordered to reside in the maternal great grandparents’ home.  The mother is not to have contact with the surviving children at this time.  The father was charged with three counts each of endangering the welfare of a child, reckless endangerment, and criminal homicide.  The father has waived his preliminary hearing and is being monitored by probation in Ohio, where he is residing with his family.  The two siblings are currently residing with a maternal great uncle.  There was a previous report in January 2011 for a concern that the three year old sister was touched inappropriately by her father’s friend.  The report was unfounded; however, the case was accepted for services due to mental health concerns with the parents, supervision issues, and the need for basic parenting skills.  The parents received services through Family Behavioral Resources, Psychological Associates, and the Center for Family Living, as well as Early Intervention services for the one year old brother and behavioral specialist services for the three-year-old sister.  These services were in place at the time of the victim child’s death."
fatality,Lancaster,"5.  A two year old female child died on Jan. 12, 2013 due to physical injuries.  Lancaster County Children and Youth substantiated the report in March 2013 and named the mother’s paramour as the perpetrator of physical abuse.  On Jan. 12, 2013, the mother of the victim child called 911 to report the child was in and out of consciousness.  The mother reported that the child had fallen down six to seven steps in the home on Jan. 11, 2013.  The child later died at the hospital.  An autopsy confirmed the child died from multiple traumatic injuries.  The child had multiple bruising to the back of the head and extensive internal bodily injury.  The paramour admitted to punching the child and knocking her down and then kicking her.  No charges were filed against the mother.  The mother’s paramour has been charged with criminal homicide, aggravated assault and three counts of endangering the welfare of children and is awaiting trial There were three other children, ages seven, four, and ten months, living in the household at the time of incident.  Two were half-siblings of the child and the other was the child of the paramour.  All three of these children were placed in a foster home together.  The mother currently has supervised visitation with the children.  The family was known to the county agency prior to the victim child’s death dating back to 2006 when a referral was received regarding concerns about the mother’s lack of housing and mental health issues during her pregnancy with the oldest child.  This report was screened out because the oldest child was not born yet.  A second referral was received in Nov 2006, but the case was closed because the mother’s whereabouts were unknown.  At that time the mother had been working with an agency that specializes in supporting new mothers and educating them on parenting skills.  This agency reported that they did not have concerns about the mother’s ability to parent the child appropriately.  A third referral was received in April 2008; however, the case was screened out after calls were made to the mother and her Job Corps counselor.   In Nov 2011 a referral was received regarding neglect concerns of the victim child.  The child was observed with a bruise on her forehead and on her right shin.  The agency attempted an unannounced visit but no one was home.  The mother then contacted the agency and said she had moved to Schuylkill County and that Schuylkill County Children and Youth Services had been to her home to observe the child and did not have any concerns.  Per agency follow up, Schuylkill County did not have any record of visiting the mother.  Lancaster County Children and Youth attempted to locate the mother but was unsuccessful and the case was closed.  The last referral was Aug 2012 regarding bed bugs in the home, inappropriate discipline, and possible drug use by the mother’s paramour. The case was closed due to no concerns for the children’s care being present and the paramour being drug tested with negative results."
fatality,Lancaster,"6. A four month old male child died on Jan. 16, 2013 due to physical injuries.Lancaster County Children and Youth substantiated the report in March 2013 andnamed the child’s father as the perpetrator of physical abuse. On Jan. 15, 2013, themother of the victim child called 911 to report the child was not breathing. Both parentswere home at the time of incident and claimed the child was sitting in his bouncy seatand began to arch his back. When removed from the seat, the child began havingformula come out of his nose, his body went limp and he was not breathing. The fatherperformed CPR on the child. The child was in critical condition with cranial bleedingand hemorrhages within his eye. On this same date, the child was declared brain deadand taken off life support. The father later admitted to picking up the child andslamming him against his own chest and then on to the bed. It was found that the childwas brought to the emergency room on Jan. 4, 2013, after the father stated he hadtripped and fallen on top of the child. The child was examined and received scans of hisabdomen. He was then released with no concerns. During the county’s Act 33meeting, the scans were reviewed by a specialist at a different hospital who stated thescans did reveal some healing rib fractures that were approximately three to eightweeks old. There were no other children living in this household. The father does havefour additional children, two that live with their mothers and the other two who are in thecustody of Chester County Department of Children, Youth and Families. The motherand father were both known to the county agency as children. Referrals were made onthe mother as a victim in 2008 and 2009 due to truancy concerns. The mother statedshe was missing school to take care of her father who was a paraplegic. The case wasaccepted for services; however, the mother subsequently dropped out of school to get married and the case was closed in March 2010. A referral was received on one of thefather’s other children after that child’s mother tested positive for marijuana at the child’sbirth. The father was seen at the hospital, but did not live with the mother and was notpresent for subsequent visits. The father has not had any contact with this child sincethe child’s birth. That case was closed when the mother moved out of the county. Thevictim child’s mother is awaiting trial on endangering the welfare of children. The victimchild’s father is incarcerated awaiting trial on charges of criminal homicide andendangering the welfare of children."
fatality,Lehigh,"7. On March 9, 2013 a one year old male child died due to massive trauma to his head,chest, and back. Lehigh County Children and Youth Services indicated the report inApril 2013 and named the mother perpetrator by commission, and the mother’sparamour perpetrator by omission. On the evening of the incident the mother’sparamour stated he was in the upstairs bedroom of the residence when the mothercame into the room with the victim child. He stated the mother then took the child intothe bathroom, and listening, he could hear her begin to physically beat the child. Duringthis time the paramour stated he was close to falling asleep when the mother and childeventually came back to the bedroom; the mother put the child to bed and told theparamour she was going out for the night. The paramour said he then fell asleep andwoke to the sound of the victim child gasping for air. After trying to call the mother for afew hours without success, the paramour stated the mother eventually came home and they called 911. The child was taken by ambulance to the hospital where he waspronounced dead early that morning. Doctors in the emergency room stated the childhad bruises in different stages of healing, including broken ribs, pulmonary contusions,sub-scalp hemorrhages, injuries to the head and face, and multiple lacerations of theliver. The mother is currently incarcerated while awaiting trial on charges of criminalhomicide, aggravated assault, and endangering the welfare of a child. The mother’sparamour is facing charges of recklessly endangering another person, endangering thewelfare of a child, tampering with physical evidence, and use/possession of drugparaphernalia. He admitted to selling and using drugs in the presence of the child andto throwing away physical evidence of drug use, and the child’s bloody diaper. Therewas one other child in the house at the time of the incident, the victim child’s sibling,who was immediately placed in kinship care and now resides with the maternalgrandmother. The sibling’s visits to see the mother in prison have recently beensuspended upon his therapist’s recommendation, due to concerns that visits are tootraumatic for him at this time. The family is known to Lehigh County Children and YouthServices, and had two prior cases open within the last two years. The first was in Dec.2011 when the victim child was born; the mother wanted to put him up for adoption butchanged her mind. The mother appeared to have mental health issues when the childwas born and the hospital was concerned for the newborn’s safety. The second referralwas received in Feb. 2013, after the victim child fell down stairs and broke his clavicle;while at the hospital the doctor was concerned that one of the caregivers smelled likemarijuana, the case was closed at intake."
fatality,Montgomery,"8. A two month old female child died on Feb. 24, 2013 due to multiple traumaticinjuries. Montgomery County Children and Youth indicated the case for physical abusein March 2013, naming the father as the perpetrator. The child was brought to thehospital on Feb. 24 due to cardiac arrest. She was deceased at the time of admission.The child had skull fractures, broken ribs, and bruises. The child’s autopsy showed thather nasal airway was blocked to stop her from breathing. The father gave police three2013 1st Quarter FatalitiesJanuary 1 – March 31 2013 6different stories about what happened on the night of the child’s death, but none of theexplanations were consistent with the child’s injuries. The father is now incarcerated charged with 3rd Degree Murder, with a formal arraignment scheduled for July 2013.There is an older female sibling who is currently residing with the paternal grandmother,per a safety plan because it was initially unknown who caused the injuries to the child.The mother and the sibling have since been reunited and are currently residing inMassachusetts. Montgomery County Children and Youth has notified authorities inMassachusetts so that they are aware of the family’s history. The family was not knownto Children and Youth Services prior to this incident."
near fatality,Chester,"1. An eleven month old female child nearly died on Jan. 7, 2013 due to injuriesreceived from physical abuse. Chester County Department of Children, Youth, andFamilies indicated the case in Jan. 2013 and named the victim child’s biological fatheras the perpetrator. Originally, the mother stated that the victim child and her siblingwere sitting on the floor when the sibling pushed the child from behind, causing her tohit her head. Doctors explained that the injuries sustained to the child are notconsistent with the mother’s story and ChildLine was immediately notified. Results ofinitial testing and scans of the victim child showed a skull fracture, compression spinalfracture, left forearm fracture, right shoulder fracture, internal kidney hemorrhaging, cutsinside her mouth, and bruising to both ears. Two days after the incident the victimchild’s father admitted to causing the child’s injuries while they were playing by droppingher headfirst on the coffee table. According to the father, when the child began to cryhe grabbed both her arms and threw her on the bed. The caseworker interviewed themother and the victim child’s siblings and found the siblings to be in good health,showing no signs of abuse. The caseworker interviewed the mother, who reported thatthe father has a history of alcohol abuse and domestic violence against her. The fatheris currently incarcerated while awaiting trial on charges of aggravated assault, simpleassault, and endangering the welfare of a child. A safety plan was completed and itwas determined that the children are safe with their mother, and she agreed to in-homeservices while the child recovers. The mother also filed for a protection from abuseagainst the child’s father. The family had no prior history with Chester CountyDepartment of Children, Youth and Families.Delaware County"
near fatality,Delaware,"2. A four month old male child nearly died on Feb. 28, 2013 due to physical injuries.Delaware County Children and Youth substantiated the report in March 2013 andnamed the child’s father as the perpetrator of physical abuse. On Feb. 28, 2013, thefather called 911 for the child. The father stated the child woke up crying, he fed him,2013 1st Quarter FatalitiesJanuary 1 – March 31 2013 7and then the child began projectile vomiting and having difficulty breathing. The childwas taken to the hospital by paramedics. The child was diagnosed as having sufferedfrom physical abuse-abusive head trauma and was transferred to another hospital. Thechild had subdural hemorrhages, skull fractures, and retinal hemorrhages. Old bloodwas observed on the child’s brain. The child had been in the father’s care all day andinto the evening while the child’s mother was at work. The father has admitted tothrowing the child onto the couch after he vomited on him. He said he took the childupstairs and “sort of threw and dropped” the child onto the changing table from adistance of eight inches to a foot away which could have caused the child to hit hishead. Two weeks prior to this incident the parents reported the victim child had fallenoff the bed and he was seen by his physician who said he had no injuries. There werethree other siblings living in the household at the time of incident. All children wereplaced into foster care as maternal family members had health issues and were unableto care for them. The children’s mother was also deemed unable to care for herchildren due to drug abuse and mental health issues. The family was known to thecounty agency. Bucks County Children and Youth Services made a referral toDelaware County Children and Youth Services in Jan. 2013, when the mother moved toDelaware County. The mother was known to Bucks County Children and Youth Services when she tested positive for drugs at the birth of the victim child in Oct. 2012.The victim child’s mother has visits with all the children and has undergone apsychological and drug and alcohol evaluation. The victim child’s father is incarceratedawaiting trial on aggravated assault, endangering the welfare of children, and simpleassault."
near fatality,Jefferson,"3. A one year old male child nearly died on March 20, 2013 due to medical neglect.Jefferson County Children and Youth substantiated the report in May 2013 and namedthe child’s mother as the perpetrator of medical neglect. On March 20, 2013, the childwas admitted to the hospital after suffering a seizure at home. The child has congenitaladrenal hyperplasia, a medical condition which can be fatal if medication is not given asdirected. The mother reported she was out of the child’s medication, although thepharmacy said the mother was given 40 days of medication on Feb. 25, 2013 andshould have still had medication left for the child. The hospital called in anotherprescription on March 18, 2013, which the pharmacy filled but the mother never pickedup. The mother stated she did not have insurance or money to pay for the prescriptionand that she had lost her cash and food stamp assistance, even though she had filledout her renewal paperwork. The county investigation determined that the mother couldhave called the hospital for assistance if she was unable to pick-up or pay for theprescription. There are no other children in this household. The child’s father isincarcerated for an unrelated issue. The mother was known to the county agency as achild. There were general protective services provided to her family in 2007, 2008, 2010, and 2011. The victim child is now in kinship care with his paternal grandmother.The mother has supervised visitation. No charges were filed against the mother ormother’s paramour for this incident."
